"['Rhum et coca-cola Rum and coca-cola', ' [enregistrement sonore] = Amsterdam-Sullavan-Baron ; [interprété par] Alys Robi. Mes rêves sont de plus en plus charmants = My dreams are getting better all the time', ' Mann Curtis-Vic Mizzy ; paroles de Alys Robi ; [interprété par] Alys Robi']","Robi, Alys, 1923-2011",1943,"1 disque : analogique, 78 r/min ; 25 cm"
"[""Un rien me fait chanter En rêve = I'll be home for Christmas"", ' Gannon-Kent-Ram-Parent ; [interprété par] Georges Sauvé [enregistrement sonore]', ' Trenet-Trenet ; [interprété par] Georges Sauvé.']","Sauvé, Georges, 1905-1980",1943,"1 disque : analogique, 78 r/min ; 25 cm"
"['Riez toujours  [enregistrement sonore]', ' Larrivée ; [interprété par] Larry Larrivée. Les loups en automobile', ' R. Beaudry ; [interprété par] Larry Larrivée']","Larrivée, Larry",1929,"1 disque : analogique, 78 r/min ; 25 cm"
"['Riez un peu et tout ira mieux A smile will go a long, long way', "" [enregistrement sonore] = Beaudry-Davis-Akst ; [interprété par] J.H. Germain. Après l'orage = After the storm"", ' Beaudry-Nelson ; [interprété par] J.H. Germain']","Germain, J.-H. (J.-Hervey), 1888-1961",1924,"1 disque : analogique, 78 r/min ; 25 cm"
"['Rio Rita du film ""Rio Rita"" ; Je te tiens dans mes bras : sur l\'air de ""You\'re always in my arms"", du film ""Rio Rita""', ' [enregistrement sonore] : Beaudry-Tierney ; [interprété par] Roméo Mousseau']","Tierney, Harry, 1890-1965",1930,"1 disque : analogique, 78 r/min ; 25 cm"
"['Rire! pleurer! Les mousquetaires au couvent : romance', ' Ferrier-Prével-Varnay [i.e. Varney] ; [interprété par] Roméo Mousseau [enregistrement sonore]', ' Gontier-Maquis ; [interprété par] Roméo Mousseau.']","Mousseau, Roméo",1931,"1 disque : analogique, 78 r/min ; 25 cm"
"['Rire, rire, rire  [enregistrement sonore]', "" Larrivée ; [interprété par] Larry Larrivée. C'qu'on fait quand il fait mauvais = What do we do on a dew dew dewy day?"", ' Beaudry-Tobias-Johnson-Sherman ; [interprété par] Larry Larrivée']","Larrivée, Larry",1927,"1 disque : analogique, 78 r/min ; 25 cm"
"['Ris, clown, ris Laugh, clown, laugh', "" [enregistrement sonore] = Beaudry-Fiorito ; [interprété par] Albert Marier. Ce qu'on n'oublie pas"", ' Beaudry-Thomas ; [interprété par] Albert Marier']","Marier, Albert, 1895-1971",1928,"1 disque : analogique, 78 r/min ; 25 cm"
"[""Le Rivière du Loup L'Armandine"", ' [enregistrement sonore] ; [interprété par] F. Malouin, violoniste, ""Médaille d\'or de Québec""']","Malouin, F. (Fortunat), 1870-1935",1929,"1 disque : analogique, 78 r/min ; 25 cm"
"['La robe bleue Alice blue gown', ' [enregistrement sonore] = McCarthy-Tierney-Thériault ; [interprété par] André Louvain. Une chanson : du film ""Vous seule que j\'aime""', ' Koger-Audiffred-Meric ; [interprété par] André Louvain']","Louvain, André",1940,"1 disque : analogique, 78 r/min ; 25 cm"
"['Le roi héros  [enregistrement sonore]', ' X. Granier ; dit par Mons. T. Bézazian. Le clairon : chant du soldat', ' André-Deroulède ; [interprété par] Mons. T. Bézazian, avec cornet et piano']","Granier, Xavier",1916,"1 disque : analogique, 80 r/min ; 25 cm"
"['La romance d\'Évangéline Au printemps, ma Lizon : sur l\'air de ""Apple blossom time""', ' Beaudry-Von Tilzer ; ; [interprété par] Mons. J. Hervey Germain [enregistrement sonore]', ' Gury-Aimé ; [interprété par] Mons. J. Hervey Germain.']","Germain, J.-H. (J.-Hervey), 1888-1961",1921,"1 disque : analogique, 78 r/min ; 25 cm"
"[""Roméo and Juliette. Valse Véronique : Duo de l'escarpolette"", ' Messager [enregistrement sonore]', ' Gounod.']","Gounod, Charles, 1818-1893",1921,"1 disque : analogique, 80 r/min ; 30 cm"
"['Ronchon et Gourdiflot  [enregistrement sonore]', ' [interprété par] Conrad Gauthier avec Alfred Amirault. Le devoir avant tout', ' [interprété par] Conrad Gauthier']","Gauthier, Conrad, 1885-1964",1930,"1 disque : analogique, 78 r/min ; 25 cm"
"[""La ronfleuse jigue [i.e. gigue] = The snorer's reel ; Jigue [i.e. gigue] du barbier = The barber's jig"", ' [enregistrement sonore] : [interprété par] A.J. Boulay']","Boulay, A.J. (Arthur-Joseph), 1883-1948",1929,"1 disque : analogique, 78 r/min ; 25 cm"
"['Ronfleuse Gobeil Valse joyeuse', ' [enregistrement sonore] ; Ringuette-Bernaquez ; [interprété par] Willie Ringuette']","Ringuette, Willie, 1898-1969",1927,"1 disque : analogique, 78 r/min ; 25 cm"
"['Le rosaire The rosary', ' [enregistrement sonore] = Nevin. Sancta Maria', ' Faure']","Nevin, Ethelbert, 1862-1901",1930,"1 disque : analogique, 78 r/min ; 25 cm"
"['Le rosaire The rosary', ' [enregistrement sonore] = Rogers-Robert-Cameron. Sérénade', ' Schubert']","Nevin, Ethelbert, 1862-1901",1936,"1 disque : analogique, 78 r/min ; 25 cm"
"['Rosalie se marie Tit Joe Taupin', ' [enregistrement sonore] ; [interprété par] Damase Du Buisson, baryton']","DuBuisson, Damase, 1879-1945",1926,"1 disque : analogique, 80 r/min ; 25 cm"
"['La rose effeuillée La petite église', ' C. Fallot-P. Delmet ; harm., Van de Goor ; [interprété par] Albert Viau, baryton... [enregistrement sonore]', ' Charles-Émile Gadbois, ptre ; harm., Van de Goor ; [interprété par] Albert Viau, baryton...']","Viau, Albert, 1910-2001","1952, 1940","1 disque : analogique, 78 r/min ; 25 cm"
"[""Roses d'hiver  [enregistrement sonore]"", ' De Ranzay-De Fontenailles. Les deux coeurs', ' Lucas-De Fontenailles']","Fontenailles, Henri de",1921,"1 disque : analogique, 78 r/min ; 25 cm"
"['Le rossignol reel ; Reel de Carillon', ' [enregistrement sonore] : [interprété par] Joseph Larocque. Georgette valse', ' J. Larocque ; [interprété par] Joseph Larocque']","Larocque, Joseph, 1873-1946",1930,"1 disque : analogique, 78 r/min ; 25 cm"
"['Roulant le baril Beer barrel polka', ' [enregistrement sonore] = Brown-Veda ; [interprété par] Ludovic Huot. Quand Madelon', ' Bousquet-Robert ; [interprété par] Ludovic Huot']","Huot, Ludovic, 1897-1968",1939,"1 disque : analogique, 78 r/min ; 25 cm"
"['La route La nuit tombe', ' Lamontagne-Beauregard ; [interprété par] Jacques Aubert [enregistrement sonore]', ' Solar-Himmel ; [interprété par] Jacques Aubert.']","Aubert, Jacques, musicien",1941,"1 disque : analogique, 78 r/min ; 25 cm"
"['Les rubans de la vie Quand elle sourit', ' Gury ; [interprété par] André Descart [enregistrement sonore]', ' Foucher-Vercolier ; [interprété par] André Descart.']","Descart, André",1920,"1 disque : analogique, 78 r/min ; 25 cm"
"['Rum [i.e. rhum] et coca cola  [enregistrement sonore]', ' Sullivan-Baron-Robi ; [interprété par] Lionel Parent. Berceuse des enfants', ' ... ; [interprété par] Lionel Parent']","Parent, Lionel, 1905-1980",1945,"1 disque : analogique, 78 r/min ; 25 cm"
"['Sa Muguette  [enregistrement sonore]', ' [interprété par] Hector Pellerin. Petite amie', ' adaptation de R. Brisson sur l\'air de ""My little girl"" ; [interprété par] Hector Pellerin']","Pellerin, Hector, 1887-1953",1916,"1 disque : analogique, 80 r/min ; 25 cm"
"['Sa Muguette  [enregistrement sonore]', ' Willems- Closset-St. Gilles ; [interprété par] Hector Pellerin. Le doute', ' Christiné ; [interprété par] Hector Pellerin']","Pellerin, Hector, 1887-1953",1920,"1 disque : analogique, 78 r/min ; 25 cm"
"['Sa robe blanche  [enregistrement sonore]', ' [interprété par] Hector Pellerin. Le long du St. Laurent', ' Georges Palisse ; [interprété par] Hector Pellerin']","Pellerin, Hector, 1887-1953",1921,"1 disque : analogique, 78 r/min ; 25 cm"
"['Le Saint-Laurent  [enregistrement sonore]', ' Xavier Mercier ; [performed by] baryton, Orphee Langevin. La Marseillaise : French national anthem', ' [performed by] baryton, Orphee Langevin']","Langevin, Orphée, 1880?-",1916,"1 disque : analogique, 80 r/min ; 25 cm"
"['Sainte Marie-Madeleine au désert St Mary Magdalen in the desert ; La passion de Notre Seigneur = The passion of our Lord', "" [enregistrement sonore] = harmonisation et arrangement d'Oscar O'Brien ; [interprété par] le Quatuor Alouette...""]",Quatuor Alouette,1948,"1 disque : analogique, 78 r/min ; 25 cm"
"['Sally de mes rêves sur l\'air de ""Sally of my dreams""', ' [enregistrement sonore] : Poirier-Kernell ; [interprété par] Fernand Perron. Rêve d\'amour : sur l\'air de ""Girl of my dreams""', ' Poirier-Clapp ; [interprété par] Fernand Perron']","Perron, Fernand, 1903-1953",1928,"1 disque : analogique, 78 r/min ; 25 cm"
"['Sanglots de Paillasse  [enregistrement sonore]', ' chanté par Émile Gour']","Leoncavallo, Ruggiero, 1858-1919",1921,"1 disque : analogique, 80 r/min ; 25 cm"
"['Sans toi  [enregistrement sonore]', ' Gury-Kendis-Brockman-Vincent ; [interprété par] Hector Pellerin. Au temps de Manon', ' Marinier-Lelièvre ; [interprété par] Hector Pellerin']","Pellerin, Hector, 1887-1953",1920,"1 disque : analogique, 78 r/min ; 25 cm"
"['Sans ton amour sur l\'air de ""What\'ll I do""', ' [enregistrement sonore] : Beaudry-Berlin ; [interprété par] Hercule Lavoie. Berce mon rêve : sur l\'air de ""Honest and truly""', ' Beaudry-Rose ; [interprété par] Hercule Lavoie']","Lavoie, Hercule",1924,"1 disque : analogique, 78 r/min ; 25 cm"
"['Les vacances  [enregistrement sonore]', ' Bolduc ; [interprété par] Mde Ed. Bolduc et sa famille. Sans travail', ' Bolduc ; [interprété par] Mme Ed. Bolduc']","Bolduc, Édouard, Mme, 1894-1941",1932,"1 disque : analogique, 78 r/min ; 25 cm"
"['Santa[sic] Maria  [enregistrement sonore]', ' J. Faure. Élégie', ' Massenet']","Faure, J. (Jean), 1830-1914",1921,"1 disque : analogique, 80 r/min ; 25 cm"
"['Le sauvage du nord Jean-Baptiste Beaufouette', ' [enregistrement sonore] ; Ed. Bolduc ; [composé et interprété par] Mde Ed. Bolduc']","Bolduc, Édouard, Mme, 1894-1941",1932,"1 disque : analogique, 78 r/min ; 25 cm"
"['Secret de femme  [enregistrement sonore]', ' Crémieux ; [interprété par] Jean Cartier. Les bijoux', ' [interprété par] Jean Cartier']","Cartier, Jean",1926,"1 disque : analogique, 78 r/min ; 25 cm"
"[""Les semailles L'angélus de la mer"", ' [enregistrement sonore] ; Goublier']","Goublier, Gustave, 1856-1926",1916,"1 disque : analogique, 80 r/min ; 30 cm"
"['Le sentier des rêves Trail of dreams', ' [enregistrement sonore] = Meerte ; chanté par Hector Pellerin. La petite milliardaire : romance de regrets', ' Robi-Miro ; chanté par Hector Pellerin']","Pellerin, Hector, 1887-1953",1921,"1 disque : analogique, 80 r/min ; 25 cm"
"['Sérénade  [enregistrement sonore]', ' [musique, Tchaïkovski ; interprété par] Joseph Saucier, baryton']","Tchaïkovski, Piotr Illitch, 1840-1893",1904,"1 disque : analogique, 78 r/min ; 25 cm"
"['Sérénade  [enregistrement sonore]', "" Schubert. Si vous l'aviez compris"", ' Denza']","Schubert, Franz, 1797-1828",1928,"1 disque : analogique, 78 r/min ; 30 cm"
"['Sérénade Ma Normandie', ' Bérat ; arr., Van de Goor [enregistrement sonore]', ' Schubert-Gravolet ; arr., Van de Goor.']","Schubert, Franz, 1797-1828",1942,"1 disque : analogique, 78 r/min ; 25 cm"
"[""Sérénade à Laura Je n'ose pas"", ' [enregistrement sonore] ; chanté par Orphée Langevin, baryton']","Langevin, Orphée, 1880?-",1918,"1 disque : analogique, 80 r/min ; 25 cm"
"[""Sérénade d'amour  [enregistrement sonore]"", ' Von Blon ; [interprété par la] Bande Ellery ; conductor, T. Di Girolamo. Le rêve passe', ' Helmeret [i.e.] Helmer et Krier ; [interprété par] T. Bézazian, barytone [sic], avec bande']",Bande Ellery,1915,"1 disque : analogique, 80 r/min ; 25 cm"
"['Sérénade de Don Juan  [enregistrement sonore]', ' Tschaikowski. Les feuilles sont mortes', ' Doret']","Tchaïkovski, Piotr Illitch, 1840-1893",1926,"1 disque : analogique, 78 r/min ; 25 cm"
"['Sérénade de la mule Donkey serenade', ' [enregistrement sonore] = Wright-Foreest-Frilm-Stothart ; [interprété par] Ludovic Huot. Je suis soldat', ' Huot ; [interprété par] Ludovic Huot']","Huot, Ludovic, 1897-1968",1942,"1 disque : analogique, 78 r/min ; 25 cm"
"['Sérénade du soir Gaucho serenade', ' [enregistrement sonore] = Cavanaugh-Redmond-Simon-Barry ; [interprété par] Ludovic Huot. Chaque nuit = Darn that dream', ' De Lange-Heusen ; [interprété par] Ludovic Huot']","Huot, Ludovic, 1897-1968",1940,"1 disque : analogique, 78 r/min ; 25 cm"
"['Sérénade française Manon : Le rêve de Des Grieux', ' Massenet [enregistrement sonore]', ' Leoncaval[l]o .']","Leoncavallo, Ruggiero, 1858-1919",1923,"1 disque : analogique, 78 r/min ; 25 cm"
"[""Serenata d'amor  [enregistrement sonore]"", ' Toselli. Jeunes fillettes', ' arr. par Weckerlin']","Toselli, Enrico, 1883-1926","1931, 1926","1 disque : analogique, 78 r/min ; 25 cm"
"[""Le sheik d'Arabie The Sheik"", ' [enregistrement sonore] = Beaudry-Germain-Snyder. La berceuse des grands enfants', ' Vercolier']","Snyder, Ted, 1881-1965",1920,"1 disque : analogique, 78 r/min ; 25 cm"
"['[Si] je pouvais mourir Mélodie des baisers', ' [enregistrement sonore] ; chanté par Joseph Saucier, avec orchestre']","Saucier, Joseph, 1869-1941",1920,"1 disque : analogique, 80 r/min ; 25 cm"
"[""Si j'avais une vue parlante de vous If I had a talking picture of you"", "" [enregistrement sonore] : Nel-DaSylva-Brown-Henderson ; [interprété par] Odilon Rochon. Vraiment c'est gentil l'amour = Funny, dear, what love can do"", ' Beaudry-Bennett-Little-Straight ; [interprété par] Odilon Rochon']","Rochon, Odilon",1930,"1 disque : analogique, 78 r/min ; 25 cm"
"['Si j\'étais l\'homme dans la lune  [enregistrement sonore] R. Beaudry ; [interprété par] Odilon Rochon. Si tu vois Suzon : sur l\'air de ""If you see Sally""', ' Beaudry-Donaldson ; [interprété par] Odilon Rochon']","Rochon, Odilon",1927,"1 disque : analogique, 78 r/min ; 25 cm"
"['Si je pouvais mourir If I could only die', ' [enregistrement sonore] = Barbirolli ; [interprété par] Paul Dufault. Ô, belle nuit', ' Ronald ; [interprété par] Paul Dufault']","Dufault, Paul, 1872-1930",1921,"1 disque : analogique, 78 r/min ; 25 cm"
"[""Si je vous parlais de ma peine L'heure de Dieu"", ' Ephraim-Lippacher ; [interprété par] Paul Dufault [enregistrement sonore]', ' Barbier-Fontenailles ; [interprété par] Paul Dufault.']","Dufault, Paul, 1872-1930",1921,"1 disque : analogique, 78 r/min ; 25 cm"
"['Si les enfants savaient chanson vécu[e]', ' [enregistrement sonore] : Gastyl-Daverdain-Aris ; [interprété par] Lionel Parent. Katia (Il peut neiger)', ' Roger-Fernay-Walberg [i.e. Wal-Berg] ; [interprété par] Lionel Parent']","Parent, Lionel, 1905-1980",1941,"1 disque : analogique, 78 r/min ; 25 cm"
"['Si mes vers avaient des ailes Partant pour la Syrie', ' [enregistrement sonore] ; [interprété par] M. Joseph Saucier, Montréal']","Saucier, Joseph, 1869-1941","1920, 1905","1 disque : analogique, 78 r/min ; 25 cm"
"['Si tous les garçons du monde  [enregistrement sonore]', ' [interprété par] Gaston St. Jacques. Il a tant plu--, ou, ""Y mouillera pus pantoute"" : sur l\'air de ""It ain\'t gonna rain no mo""', ' Beaudry-Hall ; [interprété par] Gaston St. Jacques']","St-Jacques, Gaston, ca 1897-ca 1940",1927,"1 disque : analogique, 78 r/min ; 25 cm"
"['Si tu le veux Tes yeux', ' chanté par Joseph Saucier, avec orchestre [enregistrement sonore]', ' chantée [sic] par Mme Alphonse Thibodeau, avec orchestre.']","Thibodeau, Alphonse, Mme",1920,"1 disque : analogique, 80 r/min ; 25 cm"
"['Si tu le veux Mai', ' Coppée-Hahn [enregistrement sonore]', ' de Marsan-Koechlin.']","Koechlin, Charles, 1867-1950",1923,"1 disque : analogique, 78 r/min ; 25 cm"
"['Si tu le veux  [enregistrement sonore]', ' Koechlin.']","Koechlin, Charles, 1867-1950",1923,"1 disque : analogique, 78 r/min ; 25 cm"
"['Si tu le voulais  [enregistrement sonore]', "" Tosti. Larmes d'amour"", ' Barbirolli']","Tosti, F. Paolo (Francesco Paolo), 1846-1916",1924,"1 disque : analogique, 78 r/min ; 25 cm"
"[""Si tu n'étais pas là Ce n'est qu'un souvenir"", ' Bayle-Eblinger ; [interprété par] Ludovic Huot [enregistrement sonore]', ' Bayle-Claret ; [interprété par] Ludovic Huot.']","Huot, Ludovic, 1897-1968",1935,"1 disque : analogique, 78 r/min ; 25 cm"
"['Si tu reviens du film ""Si tu reviens""', ' [enregistrement sonore] : Saint-Giniez-Richepin ; [inteprété par] Lionel Parent. Tching-Kong', ' [interprété par] Lionel Parent']","Parent, Lionel, 1905-1980",1938,"1 disque : analogique, 78 r/min ; 25 cm"
"['Si tu savais If you but knew', ' [enregistrement sonore] = Eckstein-Deyglun ; [interprété par] Roméo Mousseau. Passionnément : valse', ' Messager-Hennequin-Willemetz ; [interprété par] Roméo Mousseau']","Mousseau, Roméo",1929,"1 disque : analogique, 78 r/min ; 25 cm"
"['Si vous croyez que je vais dire La maison grise', ' [enregistrement sonore] ; deFortunio-Messager']","Messager, André, 1853-1929",1923,"1 disque : analogique, 78 r/min ; 25 cm"
"[""Si vous l'aviez compris Si tu m'aimais"", ' Denza [enregistrement sonore]', ' Bordese-Denza.']","Denza, Luigi",1923,"1 disque : analogique, 78 r/min ; 25 cm"
"[""Si vous l'aviez compris Berceuse de Jocelyn"", ' Godard [enregistrement sonore]', ' Denza.']","Denza, Luigi",1923,"1 disque : analogique, 78 r/min ; 25 cm"
"[""Si vous l'aviez compris Vous êtes si jolie"", ' Delmet [enregistrement sonore]', ' Denza.']","Denza, Luigi",1922,"1 disque : analogique, 80 r/min ; 25 cm"
"['Soir d\'Espagne ""In a little Spanish town""', ' [enregistrement sonore] = Beaudry-Wayne ; [interprété par] Jean Cartier. Premier oui', ' Herpin ; [interprété par] Jean Cartier']","Cartier, Jean",1927,"1 disque : analogique, 78 r/min ; 25 cm"
"['Un soir en passant  [enregistrement sonore]', ' Delormel-Georgel-Mercier ; [interprété par] Hector Pellerin. Simple chanson', ' Nilson-Fysher ; [interprété par] Hector Pellerin']","Pellerin, Hector, 1887-1953",1921,"1 disque : analogique, 78 r/min ; 25 cm"
"['Le soir quand on est deux Une rose à la boutonnière : le sourire de Paris', ' Charlys ; [interprété par] Ludovic Huot [enregistrement sonore]', ' Bertet-Gitral-Scotto ; [interprété par] Ludovic Huot.']","Huot, Ludovic, 1897-1968",1935,"1 disque : analogique, 78 r/min ; 25 cm"
"['Soirées de Québec  [enregistrement sonore]', ' harm., Ernest Gagnon ; arr., R. Van de Goor. Soirées de Québec : suite ; Là-bas sur ces montagnes', ' harm., R. Van de Goor']",Grenadiers impériaux (Groupe musical),"1948, 1942","1 disque : analogique, 78 r/min ; 25 cm"
"['Les soirées de Québec I Les soirées de Québec II', ' [enregistrement sonore] ; [interprété par] le Quatuor Oct. Pelletier']",Quatuor Octave Pelletier,1918,"1 disque : analogique, 80 r/min ; 25 cm"
"['Sol canadien  [enregistrement sonore]', ' Gagnon-Miro ; [interprété par le] Quatuor Canadien. Il est revenu mon soldat', ' Loie [i.e. Loïc] Le Gouriadec ; [interprété par le] Quatuor Canadien']",Quatuor Canadien,1920,"1 disque : analogique, 78 r/min ; 25 cm"
"['Le soleil Werther : Pourquoi me réveiller', ' Massenet ; chanté par Émile Gour [enregistrement sonore]', ' Borel-Clerc ; chanté par Louis Chartier.']","Chartier, Louis, ca 1895-ca 1970",1921,"1 disque : analogique, 80 r/min ; 25 cm"
"['Sombre dimanche  [enregistrement sonore]', "" Mareze-Gonda ; [interprété par] le Merle rouge [i.e.] Fernand Perron. La chanson de l'orpheline : inspirée du roman de L'orpheline"", ' Carbonneau-Deyglun ; [interprété par] le Merle rouge']",Merle rouge (Musicien),1936,"1 disque : analogique, 78 r/min ; 25 cm"
"['Sombreros et mantilles Si tu reviens : du film ""Si tu reviens""', ' Saint Giniez-Richepin ; [interprété par] Ludovic Huot [enregistrement sonore]', ' Chanty-Vaussade ; [interprété par] Ludovic Huot.']","Huot, Ludovic, 1897-1968",1938,"1 disque : analogique, 78 r/min ; 25 cm"
"[""Le sommeil de l'enfant Jésus The sleep of the infant Jesus ; Les rois mages = The three wise kings"", "" [enregistrement sonore] = harmonisation et arrangement d'Oscar O'Brien ; [interprété par] le Quatuor Alouette...""]",Quatuor Alouette,1948,"1 disque : analogique, 78 r/min ; 25 cm"
"[""Son voile qui volait folklore ; Son p'tit jupon : folklore"", ' [enregistrement sonore] : [interprété par] Ovila Légaré']","Légaré, Ovila, 1901-1978",1929,"1 disque : analogique, 78 r/min ; 25 cm"
"['Son voile qui volait vieille chanson du folklore canadien', "" [enregistrement sonore] : harmonie de M. Doering ; [interprété par] Robert L'Herbier. Souvenez-vous, mama[n]"", "" François Lienas-Norbert Matisson ; [interprété par] Robert L'Herbier""]","L'Herbier, Robert, 1921-2008",1949,"1 disque : analogique, 78 r/min ; 25 cm"
"[""Sonnerie d'alarme  [enregistrement sonore]"", ' [interprété par] Henri Cartal']","Cartal, Henri",1903,"1 disque : analogique, 78 r/min ; 25 cm"
"[""Sous la lune d'amour Under a Texas moon"", "" [enregistrement sonore] = Beaudry-Parkins ; [interprété par] Albert Marier. Je t'aime tant = I love you so"", ' Beaudry-Fiorito ; [interprété par] Jean Cartier']","Marier, Albert, 1895-1971",1930,"1 disque : analogique, 78 r/min ; 25 cm"
"['Sous le pont des soupirs Puisque vous partez en voyage', ' Nohain-Mireille ; [interprété par] Ludovic Huot et Melle Thérèse Mauffette [enregistrement sonore]', ' Charlys-Cluny-Dragoni ; [interprété par] Ludovic Huot et Melle Thérèse Mauffette.']","Huot, Ludovic, 1897-1968",1937,"1 disque : analogique, 78 r/min ; 25 cm"
"['Souvenir de rêve My dream memory', ' [enregistrement sonore] = Beaudry-Levant ; [interprété par] Jean Cartier. Pensez-vous à moi?', ' R. Beaudry ; [interprété par] Jean Cartier']","Cartier, Jean",1929,"1 disque : analogique, 78 r/min ; 25 cm"
"['Souvenir du jeune âge  [enregistrement sonore]', ' [musique de Ferdinand Hérold ; paroles de François Antoine Eugène de Placard ; interprété par] Emma Albani']","Hérold, Ferdinand, 1791-1833","1940, 1904","1 disque : analogique, 78 r/min ; 25 cm"
"['Souvenirs Parfum du soir', ' [enregistrement sonore] ; Christiné ; [interprété par] Hector Pellerin']","Pellerin, Hector, 1887-1953",1919,"1 disque : analogique, 78 r/min ; 25 cm"
"[""Souvenirs d'un vieillard Attisez le feu"", ' [enregistrement sonore] ; [interprété par] Conrad Gauthier']","Gauthier, Conrad, 1885-1964",1930,"1 disque : analogique, 78 r/min ; 25 cm"
"['Souvenirs de France Memories of France', ' [enregistrement sonore] = J. Russel Robinson ; [interprété par] Louis Chartier. Cher enfant = Sonny boy', ' Jolson-de Sylva-Brown-Henderson ; [interprété par] Louis Chartier']","Chartier, Louis, ca 1895-ca 1970",1928,"1 disque : analogique, 78 r/min ; 25 cm"
"['Souvenirs du passé marche Lancier ; La ronde des vieux : reel', ' [enregistrement sonore] : W. Ringuette ; [interprété par] Willie Ringuette']","Ringuette, Willie, 1898-1969",1928,"1 disque : analogique, 78 r/min ; 25 cm"
"['Souviens-toi, Ninette  [enregistrement sonore]', ' Gury-Aimé ; [interprété par] Hector Pellerin. Un peu de votre coeur : chansonnette', ' [interprété par] Hector Pellerin']","Pellerin, Hector, 1887-1953",1920,"1 disque : analogique, 78 r/min ; 25 cm"
"[""Souviens-toi de ce dimanche Chant d'amour de Tahiti"", ' Koger-Scotto ; [interprété par] Lionel Parent [enregistrement sonore]', ' Vancaire [i.e. Vaucaire]-Glanzberg ; [interprété par] Lionel Parent.']","Parent, Lionel, 1905-1980",1939,"1 disque : analogique, 78 r/min ; 25 cm"
"['Souviens-toi Ninette  [enregistrement sonore]', ' Gury-Aimé ; [interprété par] Hector Pellerin. Maison abandonnée', ' Soubise-Goublier ; [interprété par] Hector Pellerin']","Pellerin, Hector, 1887-1953",1921,"1 disque : analogique, 78 r/min ; 25 cm"
"[""La St-Jean-Baptiste Ah! c'est à St-Pascal"", ' [enregistrement sonore] ; [interprété par] Conrad Gauthier']","Gauthier, Conrad, 1885-1964",1928,"1 disque : analogique, 78 r/min ; 25 cm"
"['Sur la rive enchantée Nuits de Chine', ' [enregistrement sonore] ; Dumont-Bénech ; [interprété par] Fournier de Belleval']","Bénech, F.-L. (Ferdinand-L.), 1875-1925",1925,"1 disque : analogique, 78 r/min ; 25 cm"
"['Sur le chemin des écoliers Il ne faut pas briser un rêve', ' Jal ; [interprété par] Lionel Parent [enregistrement sonore]', ' Charlys-Vandair-Himmel ; [interprété] par Lionel Parent.']","Parent, Lionel, 1905-1980",1937,"1 disque : analogique, 78 r/min ; 25 cm"
"['Sur le chemin du bonheur While the days are drifting by', "" [enregistrement sonore] = Beaudry-Kahn-Burke ; [interprété par] Hercule Lavoie. Nos coeus émus n'oblieront [sic] jamais Rudolph Valentino"", ' Talbot-Carbonneau ; [interprété par] Hercule Lavoie']","Lavoie, Hercule",1926,"1 disque : analogique, 78 r/min ; 25 cm"
"[""Sur le lac d'argent  [enregistrement sonore]"", ' Fauré. Pour toi', ' Codini and Courtioux.']","Fauré, Gabriel, 1845-1924",1922,"1 disque : analogique, 80 r/min ; 25 cm"
"[""Sur le pont d'Avignon air populaire"", "" [enregistrement sonore] : arr. McIver ; [interprété par] Jean Lalonde et les Trois harmoniques. L'amour perdu ne revient plus = Tumblin' tumbleweeds"", ' Bob Nolan-J. Lalonde ; [interprété par] Jean Lalonde']","Lalonde, Jean, 1914-1991",1940,"1 disque : analogique, 78 r/min ; 25 cm"
"['Sur les ailes de France Bonjour Mireille', ' Vandair-Révie ; [interprété par] Roméo Mousseau [enregistrement sonore]', ' Scotto-Koger-Rodor ; [interprété par] Roméo Mousseau.']","Mousseau, Roméo",1941,"1 disque : analogique, 78 r/min ; 25 cm"
"['Sur les bords de la Riviera Le bonheur est chose légère', ' [enregistrement sonore] ; chanté par Éva Gauthier']","Gauthier, Éva, 1885-1958",1918,"1 disque : analogique, 80 r/min ; 25 cm"
"['Sur les genoux de ta mère Si Suzon savait', ' [enregistrement sonore] ; R. Beaudry ; [interprété par] Albert Marier']","Beaudry, R. (Roméo), 1882-1932",1929,"1 disque : analogique, 78 r/min ; 25 cm"
"['Swanie Swanee', ' [enregistrement sonore] = Gershwin ; [interprété par] Mons. Hector Pellerin. Maman : sur l\'air de ""Tuck me to sleep""', ' Jean Nel-Meyer ; [interprété par] Mons. Hector Pellerin']","Pellerin, Hector, 1887-1953",1922,"1 disque : analogique, 78 r/min ; 25 cm"
"['Symphonie Symphony', ' [enregistrement sonore] = Alstone-Tabet-Bernstein ; [interprété par] Alys Robi. Cachita', ' Sancristobal-Hernandez ; [interprété par] Alys Robi']","Robi, Alys, 1923-2011",1945,"1 disque : analogique, 78 r/min ; 25 cm"
"['Ta photo You are my sunshine', ' [enregistrement sonore] = Davis-Mitchell-Parent ; [interprété par] Lionel Parent. Nos soldats = Window washer man', ' Malanga-Parry-Parent ; [interprété par] Lionel Parent']","Parent, Lionel, 1905-1980",1941,"1 disque : analogique, 78 r/min ; 25 cm"
"['Tandis que tout sommeille from ""L\'amant jaloux"" ; Vainement, ma bien-aimée [sic] : from ""Le roi d\'Ys""', ' [enregistrement sonore] : chanté par Émile Gour, avec orchestre']","Gour, Émile, 1893-1970",1921,"1 disque : analogique, 80 r/min ; 25 cm"
